customer_id,name,email,loyalty_tier,region
12f28fb6-f24d-4c38-8596-cc783296f8b2,Julia Weaver,invalid_email,Bronze,Hebertfort
8cc684e8-29c2-40b4-b631-8be9a6bf4d61,Brittany Randall,invalid_email,Bronze,South Rachel
feaaee9e-1fb3-4572-a4ff-937ae773123e,Andrew Schroeder,candice25@example.com,Bronze,North David
f0bfbcc4-3ef9-4895-ad6c-ae34621789f9,Jessica Gomez,danielsstephanie@example.net,,Taylorton
8220afab-ced5-4caa-bd51-4f2837f78808,Matthew Simpson,cameron87@example.com,Gold,Sarahstad
204e3275-3fc1-45b3-9df6-5beaf74df1eb,Wendy Shepard,yrodriguez@example.net,Bronze,Hannahland
18092e82-7eb4-4bbc-a87a-f0ba977a64ba,Anna Hill,jenniferbrown@example.com,Gold,Susanview
b1bdb525-9054-404e-93e4-02ae047b109d,Tammy Reynolds,invalid_email,Bronze,Stacybury
dc1f6f01-96c3-4943-86f9-e0c9681fd13d,Travis Landry,jamessmith@example.com,Bronze,East Janet
c7ecc25a-964d-4f63-b8ef-d9949d7b65e6,Christopher Alvarez,invalid_email,,Port Ashley
2888c9b2-1434-4006-9a87-3e9bcbe35cb5,Lee Jackson,invalid_email,Bronze,Baileystad
3fe3a2c0-04ec-472f-823f-247f1f24e184,Nathan Cuevas,invalid_email,,Hamiltonshire
48e80115-5892-4c1e-8bf2-0139aab32993,Ronald Mann,ericksoneddie@example.org,,Whiteville
3c81d327-3ae8-46d9-8040-366444ac4cb9,Christopher Rose,invalid_email,Gold,Jessicaview
497378fa-b8ee-496c-8e4b-ddf140f3da95,Kathryn Gonzalez,yorkjessica@example.net,Gold,Ronaldstad
3caa1e01-9263-412c-b245-4d67cfe16606,Steven Collins,teresatucker@example.com,Gold,Kevinville
d775e305-b200-4066-9f3a-36b3d5a1b0fa,Jacob Bender,jennifer48@example.net,Gold,East Andrea
86f2ad19-71f5-4186-9583-83ded10c9f97,Mark Hoffman,campbellandrew@example.com,Gold,New Ruthstad
68316619-cfbc-4745-a98e-53ce08229ec6,Brenda Boone,invalid_email,Bronze,Heatherview
801f1ca7-24e0-4927-84a4-7b175c2364cb,Bridget Navarro,invalid_email,Bronze,Wrighttown
030e140c-d01a-4cc9-8401-74afec585885,Brett Moses,invalid_email,Silver,North Nicole
fbe5fb2f-cea9-4493-8957-8c6b71885680,Sarah Meyers MD,invalid_email,,Jenniferville
c9e3c7d8-0bd4-499f-abfb-370f68ece5a4,Dennis Oliver,johnsmith@example.org,Silver,South Crystal
81462ab4-d0c1-433d-b87f-74d699e96b54,Cristian Soto,wardkatrina@example.com,Gold,East Christophershire
29491824-5845-4feb-a7cb-df245414e40e,Chad Austin,qmooney@example.net,,Boonefort
04cf4948-de1e-4e97-9019-3beb89882bc0,Rachel Gamble,samantha76@example.com,Bronze,West Tammyburgh
1408b613-3ab0-4b75-8a1f-da2b0f035707,Mary Oconnor,invalid_email,Bronze,Guerrerofurt
060d29d7-e5d1-46ab-981e-b78d51d32b6c,Alexander Porter,nwood@example.org,Bronze,Haroldmouth
0ac322dc-74d9-4145-a9d6-da7fb4ede1fc,Travis Perez,invalid_email,Silver,Port Michaelfurt
8016a69f-12d7-4606-9cfb-52295435e324,Deborah White,invalid_email,Bronze,Taramouth
785582b3-067c-4822-9419-7983404e8bf9,Richard Zuniga,invalid_email,Silver,Lake Heather
a0e8645c-8786-4bfd-a4e5-209a397fc1c1,Robin Nelson,invalid_email,Silver,New Jeffrey
d8371fda-0248-4584-9d6f-f789ec2f4b23,Corey Mcmillan,invalid_email,Bronze,Crawfordland
6c9079bc-2265-4946-bb2a-0756e2883251,Michael Bartlett,martinmichael@example.net,,Martinview
2f167e88-7665-4a1e-8a70-7c919664f081,Adrian Gross,johnfrazier@example.org,,New Cheryl
681aacf0-6e6f-4b2e-b345-55ba30766a9f,Amanda Merritt,invalid_email,Bronze,Lake Donaldbury
bf41c2a8-8255-45a1-b4fa-19218838a3d2,Pamela Moore,invalid_email,,Jaimeview
ec9b168e-723d-4bc3-8e9d-c2ff79ef3e12,Rachel Thompson,kellyduncan@example.com,Gold,Michaelfurt
dc079e73-1319-4b35-95d9-8febce3325f8,Kelly Rowe,invalid_email,Silver,North Caitlin
e3dd614d-0248-4d43-9d28-93b1644d6370,Jim Blackwell,khananthony@example.com,Bronze,Solisport
46c5c30d-9c11-4f61-97e6-1008f5b51dca,Joseph Hall,invalid_email,Silver,Virginiaview
dc6a7b4d-0965-420b-ab83-84ed480f526e,Morgan Camacho,invalid_email,Bronze,Sheriton
a466b8e1-10f3-473c-80f7-f43d288c028b,Duane Martin,debra68@example.org,Silver,Singletonburgh
171eaf75-f6c7-4672-900c-bcdf1ae04d15,Laura Riggs,lrhodes@example.com,,Johnstonhaven
55129cc0-1a53-46ea-bb6e-f936315caecb,Jason Small,hallmelissa@example.org,Gold,South Reneeside
24cbed64-60e8-459b-a28b-f3394ceca7a9,David Mason,martinezlaura@example.org,Gold,West Nicholas
f250dedc-4fca-4695-b027-18c3335f272f,Jeremy Walker,invalid_email,Silver,Whiteburgh
a15aa6ee-7f76-4a2c-a1cd-9e0bcd37059e,Calvin Bowman,invalid_email,Bronze,New Gerald
9df36ad3-f980-4b9a-91b9-21602f66c6c8,Luis Olsen,invalid_email,Bronze,East Dennis
aad4a273-2f40-48e1-8aa6-3da04c3744c8,Erin Price,invalid_email,Silver,Timothyshire
ede1f780-5ba1-4a99-b62a-7a66e6eb6783,Juan Mooney,invalid_email,Silver,South Kevin
4daa9641-cfc6-4863-8632-070b3d5ac638,Jessica Austin,bryantonya@example.net,,Singletontown
6b68ebd7-049d-4e6e-8ec0-8c6204588009,Heidi Lee,aaron13@example.org,Bronze,North Susan
5dac2db2-20e4-46bd-8eb0-67fb3f96c5f3,Melinda Gray,sloansophia@example.net,Silver,Leeport
2d72e997-0a13-4e4d-b1a9-abbc7e4942ff,Benjamin Edwards,rodriguezjennifer@example.com,Bronze,Sarahchester
ec2557cf-d0aa-4803-bece-2d655c11d7c5,Carol Martin,invalid_email,Bronze,New Melissa
4d54acc5-f2b8-48c4-991b-01f51b63e8a6,Jodi Harris,egarcia@example.net,Bronze,Bowenchester
2fc39e20-f1d2-4e01-8626-4ce96985ed54,Dr. Jessica Olson,esilva@example.com,,Osborneshire
1c9b1622-ba98-461f-9064-a7fa3164fe80,Sharon Hamilton,wilsontasha@example.net,Silver,Robbinsshire
e733fd30-ce56-4785-8194-719e509e820b,Peter Sanders,stoutgabriel@example.com,,Smithton
cd23cbae-afdc-4631-8138-923e1877bf02,Susan Villegas,invalid_email,Bronze,North Natasha
69de0602-0443-46f9-a409-6f73f8961fd0,Patrick Carpenter,invalid_email,Gold,Michaelton
b99beb54-594d-49d6-a360-090ec7a3e8d4,Julie Scott,masonpatel@example.org,Gold,South Jaime
a4152228-80fe-450e-afc7-9cd960bc42c5,Amanda May MD,invalid_email,Silver,West Tyler
f281710c-c9c3-426e-a0a3-54096c537b51,Dr. Karina Mclaughlin MD,invalid_email,Gold,East Courtneyland
847ccfae-e80d-411b-9a22-d621bbf8a7b0,John Murphy,zfranklin@example.org,Silver,East Billy
b0e41cb9-624a-452f-8798-303e7b5542bf,Lori Brown,invalid_email,,Katieside
b61a741c-3373-4bde-80aa-b0894c3176b8,Cassie Tucker,invalid_email,Silver,East Michaelburgh
903cdcd0-8849-48b1-a72b-9f00c2b37b79,Donald Barker,invalid_email,Silver,North Cindyburgh
49be0a5f-4c46-48e2-9c85-7cfabde7e3fb,Philip Hansen,invalid_email,,West Erinside
bc9d2a18-1489-4322-9dab-d2763bc566fe,Kenneth Goodwin,invalid_email,Gold,New Jeremy
97836116-3ad6-4eb2-8b25-3a6515fdcbcf,Derek Miller,mark70@example.net,Bronze,Webbtown
13997f3f-9d9b-49c4-ac2a-d14acf648bcc,Sarah Mckinney,clifford39@example.org,Gold,North Olivia
3a957f12-0285-4313-a9d2-2fbc96505d96,Jennifer Hansen,javier85@example.org,Silver,Solomonside
4abd4f18-ada1-47af-80dc-b65e82e77ee7,Trevor Martin,qlane@example.org,,Hernandezbury
c2016c28-87e0-4ccf-9ca9-15eed93aca96,Mr. Jeffrey Rodriguez DVM,susanhansen@example.net,Gold,Scottton
fc69ab98-6976-48cb-a78e-118313202d8e,John Carroll,sierrasmith@example.org,Bronze,Port Jessica
02c0eee5-68ee-4290-9cb5-a395a4c6b51c,Laura Walker,invalid_email,,Brandymouth
d2e748a4-4e80-4675-82b7-03466303deb8,Amy Harris,invalid_email,,Lake Rachelfort
79ec991d-4914-4630-85cf-2e548bc677ba,Dr. Joseph Rodriguez MD,bbond@example.net,,South Ashleyshire
dae1a356-14ec-4556-b460-8fcec1194011,Adam Taylor,invalid_email,,Cohenfort
b71d0266-b909-4a35-87a0-4369335f0670,Christopher Gomez,vrhodes@example.com,Bronze,South Louis
e6dd75ff-cecc-45c8-b6b2-474f495c35bd,Shannon Washington,invalid_email,Bronze,East Kevin
0620c077-01a1-4fe8-a354-ca4980a9a4af,Rebecca Fernandez,jason96@example.net,Gold,Jessicafurt
17097836-0159-4849-8f28-d89c460c5bb1,Richard Flores,williamsann@example.com,Silver,Thomasshire
40642a8f-2cd6-4ae8-9704-4a19afe74c3b,Dana Moore,invalid_email,Bronze,Jennifermouth
97a30699-0314-4229-bc61-0e4f1ad0b985,Ashley Burns,christopher65@example.com,Silver,South Juliaburgh
9405e481-6f95-4bce-9b2e-da49016e946e,Steven Galvan,odean@example.org,Gold,Lake Angela
6eed9079-cd03-449e-b6b5-b17b3a3e7d19,Ralph Mcintosh,invalid_email,Silver,Obrienport
6ff69ac3-cf4b-481b-a4bf-e444f8909448,Jodi Miller,yandersen@example.org,Silver,Ryanshire
0217933a-9a6e-4808-b47a-9c50d437ec7a,Susan Palmer,yherman@example.org,,Jamesmouth
4aa1ddaa-5a7e-42a8-a2af-e983da6d646b,James Lin,invalid_email,Bronze,Ashleyport
9e3274db-45c2-4e91-9ece-0583a595a0ab,Steven Wilkerson,invalid_email,Silver,Pottsborough
7f5c10bf-ceed-42dd-aa49-355b653ea632,Michael Lindsey,zachary67@example.org,Bronze,East Crystalstad
2b624381-388b-4936-9712-bd2942826df5,Melody Berg,invalid_email,Silver,Jamestown
45160add-8085-4362-b478-75ec07cc1ecf,Michael Montgomery,invalid_email,Bronze,Michellefurt
66fe4fa8-143e-4c2f-9b3d-dc6fa50d3fba,John Williams,williamsjustin@example.net,,West Diana
88357eb5-d8b2-4296-8859-a56f1283e52c,Andrea Collins,invalid_email,Bronze,Goldenshire
d7d6a572-db84-4d51-8e63-47dcb22d434d,Mark Vang,invalid_email,,Port Michelletown
956a245c-6f41-46e6-a9c4-b583f6622f8f,Julie Brown,vanessaperez@example.com,Bronze,Lake Nicolebury
fd8770b7-9168-4066-b829-859bfaa4b95e,Courtney Le,patricia93@example.org,Gold,Nicholsport
25f49041-44d7-4baa-b920-25f789f7e7ed,Michael Short,cynthiasnyder@example.com,Silver,Brianhaven
a3c85457-60bf-4e02-a2b7-43830f6b2c27,Sara Chen,griffinjerry@example.net,Silver,Shafferside
3820a07b-1b59-4252-b13d-e3b8a2b2e87b,Ethan Berry,invalid_email,,Byrdshire
6ad385b0-b1c6-45d1-b6cb-1913a757715d,Christine James DVM,invalid_email,Silver,Ayalaview
e7b33218-105f-4084-af2d-e654beb1dc35,Christopher Foster,invalid_email,Bronze,South Steve
7c68aec4-9f47-4d1c-ae31-4dcef3bcd9e0,Maria Smith,invalid_email,Silver,Lake Anthony
7ae13e39-630f-4485-85d1-dfd2943ffd8e,Jacqueline Dean,smithdavid@example.org,Silver,North Ryan
4c0873db-df3b-473f-ab8c-bdc5320cd032,Kathryn Cabrera,invalid_email,Bronze,Hubbardview
80d828dc-5582-4e68-b2ed-5a151322405f,Stephen James,invalid_email,,South Brittany
ab56dc27-9735-4c7b-9d87-d63acbc4ce70,Amanda Weiss,invalid_email,,Franklinton
5d5efd00-f274-4574-a861-175e10527c39,Jennifer Ayala,invalid_email,Bronze,Lake Kayla
917ed711-1217-4918-8c66-163a6efac654,Carmen Gray,invalid_email,Gold,Andreastad
fe56bbd7-e7db-4add-a123-4c2e6e496846,Nicole Dillon,bankskim@example.net,Bronze,West Kimberlyfurt
7daf6de6-8165-4532-9ee6-805f112b6843,Crystal Mcdonald,chadperez@example.com,Gold,New Troy
6d49b518-34f5-4063-8a67-14d31b869f82,Gina Odonnell,vwalsh@example.net,Bronze,Lake Amyborough
f0b1a3ee-f502-481d-b493-b1fb360c786c,Dylan Bishop,cartermark@example.net,Bronze,Donaldport
7b2da0dd-a271-4e77-bcef-42c313943dc2,Kevin James,invalid_email,Silver,East Andres
aa17535c-4176-4581-8370-868c065322b0,Kevin Wright,invalid_email,Bronze,Heathview
1b402187-1243-4042-976b-da4323d3e84a,Benjamin Curry,mcfarlandwendy@example.com,Gold,Colemanbury
fb6629f1-2b3a-4a34-ac67-4e388eaa8f95,Erin Keith,invalid_email,,Walterston
321733fa-2ab7-45d3-87a9-bb053be456e3,Michelle Mcconnell,invalid_email,Gold,Miketown
779890c5-376b-4b63-ad62-364524ef44f2,Maria Shannon,michaelavazquez@example.com,Gold,Port Jeremymouth
a4e998e3-71b8-437b-903e-c904632195cd,Susan Coleman,srivera@example.net,Silver,South Richard
aaa81dcc-0e2d-418f-878d-5966cb82dce3,Lance Bowman,invalid_email,Silver,Christopherview
c123a189-13fb-4907-8467-20eed131993e,Earl Olson,invalid_email,Bronze,Cindymouth
840641af-5cbf-4764-b1a2-444821620156,Dr. Craig Morris MD,invalid_email,Bronze,Bakerton
4ba3b673-6529-4347-a0e3-53258b9de900,Mark Pope,invalid_email,Bronze,Port Allisonland
167ff67b-7e52-427d-a1bf-0b860e4885f4,Walter Stark,howebenjamin@example.net,Bronze,Quinnton
cc122708-3193-4754-911a-152d0cf91bff,Sherry Gonzalez,invalid_email,,New Bryan
90044d7a-c9d5-4548-8e8a-980e5486ca3a,Norma Warren,phamjennifer@example.com,Bronze,East Diana
83458eb0-3907-47de-9b2c-58ece9cb606a,Jillian Moore,huffmanfrancis@example.org,Gold,Underwoodview
e9597c0f-d3cf-4105-a1f9-9dd03176dc01,Justin Rosales,wendy43@example.org,,Lake Victorberg
e4f1d76d-8df2-4572-a85a-cb251256af0b,Ann Mccullough,invalid_email,Gold,Gonzalesstad
6f625168-9252-4382-8c5d-77657c80a04d,Brent Lopez,hesstamara@example.org,Silver,Smithshire
806a20ea-4d2b-49f7-9fa4-b9270b9c9260,Natalie Castillo,cummingsjonathan@example.org,Bronze,Port Juanhaven
ef6e290b-a434-4291-8653-0b76e5c0b4b6,Tiffany Baxter,invalid_email,,Alexandrahaven
8a182d3e-7b3b-4cff-a7db-339db76ed35c,Zachary Smith,invalid_email,Bronze,Scottton
014ed6a2-92e1-4452-9e98-c48c9060157e,Michael Ramsey,rachelcalderon@example.net,,Hutchinsonhaven
6352b203-9da4-4e45-a819-df7b9b1b3d77,Russell Wood,invalid_email,,Williamsonville
73769ec3-482d-4183-9701-6c34ed5b5066,Ryan Tran,invalid_email,Gold,Meredithstad
d0240237-1db5-4102-8994-9a01b8000888,Thomas Smith,jeffery26@example.com,Bronze,Kevinshire
3bd62e97-c020-4a4b-9004-03f5cbdc6949,Monica Martin,invalid_email,Silver,Port Daniellehaven
3e9e92a5-53b4-4c25-af6f-6258b6174c05,Sara Vasquez,invalid_email,Gold,Hansenburgh
072fc3a2-0aa1-43c0-9a2d-9482c0390876,Kevin Owen,brandon47@example.com,Bronze,East Amymouth
fd4459ab-327c-4c78-a8e8-41cb3ab42ae3,William Farrell,invalid_email,,Martinfurt
0909b02d-6fe1-4276-84eb-95a519093f9e,Anthony Hall,invalid_email,Silver,Torresshire
e477ec3a-bac1-4db2-9866-7f18d043abc4,Cheryl Hartman,henrykevin@example.net,Gold,North Marie
2cedd140-7387-4838-965b-39f1f603878b,Aaron Cooper,jenniferzamora@example.net,Silver,West Colebury
9df741f9-81b1-4f76-9f99-797a5c73a1fd,Maureen Shelton,invalid_email,Bronze,East Natalie
3d01ae97-53b6-485c-83fa-05b2931c4b25,Timothy Roth,jillianbell@example.com,Bronze,Millsborough
1ff0d7b4-e0d3-4546-b119-f3a71364c142,Kyle Leblanc,scottmonica@example.org,,North Danielshire
64f49d2c-6aaa-410a-98ae-cab9ae84b849,Christopher Adams,invalid_email,Gold,Port Taylor
8a133c99-3a3f-423d-b3c2-68ffa9071387,Anthony Miller,invalid_email,,Lake Jack
7a7033f3-ae47-4382-975e-c1d11a0c14ea,Jacob Silva,invalid_email,,Josephburgh
5cb6f0e2-9cf9-4370-a073-afc8cf5c94f2,Linda Wolfe,invalid_email,Gold,Lake Terriville
db4ee38b-7721-473d-a9cd-3173416496e4,Maria Chan,angelaward@example.com,Gold,North Martinhaven
d675bb54-8b42-40b8-b54e-6051ef34f835,Debbie Atkins,maryrodriguez@example.com,Gold,South Rayfurt
000fcbc2-db22-4ca1-a5ab-5fd9d6cc83bc,Jamie Herrera,penatanya@example.com,Gold,West Amanda
2b6eb38d-4657-4339-b8d8-6ab780ca475e,Michele Johnson,invalid_email,Gold,Haroldburgh
930471f9-013e-4ff5-bfbf-b0f2fb6ec505,Wesley Cruz,donaldandrews@example.net,Silver,East Patrick
3f210e8b-d878-4c76-ba16-aabcf8349a2c,Stephanie Cohen,invalid_email,Bronze,Jacobburgh
3473c08e-80a1-41af-a7f6-7b3249d09ad5,Stephanie Liu DDS,hughesjennifer@example.com,Silver,West Gregoryville
64d7529a-89c7-4b9e-88a1-b784c787492e,Joshua Long,ohooper@example.com,,North Garyton
ba022f77-2e1d-479e-95d0-eab24fac6254,Alejandra Yu,vrich@example.org,Bronze,East Robertside
61330fc8-714a-4b4a-af74-dff3b3dc607f,Kathryn Stevenson,hannahjohnson@example.org,,Williamstad
776c02d9-d356-450f-95de-db84c45069d1,Suzanne Murray,audreyharmon@example.com,Bronze,Ramirezburgh
1f4a2b21-ae9b-4ca8-9895-d27534d07351,Kimberly Buck,dennisduncan@example.org,Bronze,Kellyfort
ad3d462f-cbcd-4224-80bd-e0b104651065,Margaret Dunn,millerchris@example.net,Silver,West Joseph
1fb6d378-8102-4b9a-a7e6-fd671f1aafbc,Mark Castaneda,tammymoore@example.net,Silver,Mitchellside
afde6ecd-386c-4cbb-b3bc-e5dd57f57333,Katherine Williams,nancyjohnston@example.com,Gold,New Debraport
b722457b-307f-47a2-8c7f-94199d7240a7,Charles Nguyen,stephanie88@example.org,,West Tony
c5302efd-2e3d-446a-8fc2-1fb1aeda704d,Steven Thomas,zlandry@example.com,Bronze,Whitehaven
1db5797c-60f3-41dd-b786-b28b793c8f6e,James Wilson,invalid_email,Gold,New Tamaraland
225b3286-16f6-4b83-8602-4d1506035c77,Bethany Mullins,invalid_email,Gold,Josephside
cba9e5a0-7816-4b06-ac84-b7e562c94d8a,Holly Campbell,martinezrenee@example.com,,Hernandeztown
c38eafa2-2f05-4733-8ccc-d05827cfce89,Briana Hernandez,invalid_email,Bronze,North Kiara
8a271cd1-ccf7-4c0a-a695-8d922066988b,Andrea Mathews,anthonyparker@example.com,,Lake Justinhaven
efd9ee77-4c1a-4567-84aa-7b66d7d9cf23,Michael Garcia,invalid_email,Gold,Haroldhaven
37aa9e41-7d69-4eef-a3c0-490629a1fca3,Douglas James,invalid_email,Gold,Lindaborough
a9341a31-8523-4d8c-9d0a-4a975f1f92f7,Christina Yates,eprice@example.net,Gold,North Ariel
ec433551-95e2-45bd-b691-ba76ea7bcd02,Anna Davis,gnorris@example.net,Gold,Valeriemouth
3b92a748-424a-4ca8-b535-a777a81311fc,Holly Christensen,invalid_email,Bronze,Jessicaport
351cc7de-3e27-4abf-863b-e098cd5e35db,Alyssa Cox,invalid_email,Silver,Sherryport
7174e27c-3b83-4eb4-a43d-cc316ff341b6,Danny Singleton,lsummers@example.org,Silver,Port Michaelbury
bab6fe28-7e57-4962-8260-b22c6691a51c,Denise Hudson,invalid_email,,Stewartport
36004aa8-17ec-4202-a720-4b5589fd6599,Shane Richardson,amycurry@example.com,,Campbellburgh
72790e09-1375-4394-8e30-848e17d63672,Craig Myers,stephen41@example.net,Bronze,West Daniel
6a53fb1e-c2ed-4bc9-ac6c-4fb3850e493f,Bruce Johnson,invalid_email,Gold,West Michael
6e796330-6919-4279-ba40-6b09ff8cc07a,Brian Blair,matthew73@example.com,Silver,Katelynchester
1d3f297e-a7e1-4b95-b2f1-dccf593dd5bd,Justin Brennan,invalid_email,Bronze,Barnettton
750e6ad5-f156-4082-a4ba-2f45da799b77,Shirley Johnson,hartrobin@example.org,Gold,Michaelburgh
83ef365e-e5ae-4ae6-8eee-7489f987e29d,Erin Harris,invalid_email,Gold,Port Theresatown
74ee6684-58e9-47c9-8cb5-2095ffda9ee1,Claire Peters,invalid_email,Silver,Janetfurt
d7e984f0-b59d-4115-9e12-0a7f8b75d111,Colleen Smith,rlopez@example.com,Gold,New Jamiefurt
01dd05da-3447-46ea-b3e9-c2f0671486eb,Amber Davis,invalid_email,,Billyberg
1fe41b8d-cd59-4b44-9edf-5fa01f939eb0,Suzanne Johnson,invalid_email,Silver,East Annville
08be80be-b39c-473a-aa3b-d040e31df81a,Craig Williams,hmartinez@example.net,,New Andrewmouth
97fff3b0-d4ee-4053-9a24-0b23311c542e,Angela Robinson,invalid_email,Gold,South Garyview
c05476dd-3b43-47ac-9f26-b7614372e557,Edwin Estes,elizabethsavage@example.com,Bronze,Lake John
1c90d5e7-77f0-45ab-ab01-957f0d08e7b0,Donna Gaines,vyu@example.org,Silver,Forbesshire
9d8ffb75-0dd6-4139-a2f8-4e60cc374757,Alexander Mathis,emilygonzalez@example.net,Gold,Tiffanyberg
969ddcdf-c399-404e-aa2d-0a9761460581,Jeremy Johnson Jr.,invalid_email,,New Brittanychester
ebb52c16-6aec-4e61-953d-978d688f3b59,Robert Tapia,krista94@example.com,Gold,Lake Matthewhaven
d5e78d06-f211-4a82-ab7e-d56b819d3feb,Veronica Conley,invalid_email,Gold,North Grant
849b3521-1586-4ea4-9cab-2e2a4a74176b,Ashley Dickerson,jessicaferrell@example.com,Silver,East Lori
89e1be46-f859-402a-9cfb-a9ed2d72c610,Amy Evans PhD,invalid_email,Silver,Toddhaven
9765b01e-eb85-43f2-8f08-e20a2045d9e6,Kathy Bishop,invalid_email,Bronze,Martinville
8c4350d7-9eea-412c-a235-a5c72c7d0ed5,Zachary Gregory,anthony61@example.net,Gold,Amandabury
9e79e3bb-6bdd-4836-bf4c-dfbc3fd50af3,John Jordan,invalid_email,Gold,Justinfort
2589d0be-df64-471a-a615-498451955378,Kyle Massey,ycollins@example.com,,Gentryview
74a754ca-ac88-4850-ba21-627120cbbfdb,Eric Moss,invalid_email,,Tammyland
13421ed1-c4dc-4028-89c6-4c3c2d4bac3b,James Walsh,invalid_email,Silver,New Veronicamouth
d3e797a7-49f3-44bf-b8db-a96ebb2acffe,John Sweeney,russell92@example.net,Silver,South Susan
b85165b9-369a-41cb-8b22-1562117605fc,James Bailey,invalid_email,Silver,Kristinberg
7e560ff1-b5ba-451d-b0f8-e5090b3ec42c,Tonya Vincent MD,nicoleherrera@example.com,Bronze,Haileyshire
dbd7298c-4a83-479d-8988-39a58cbe95e3,Angel Garcia,crosbydonna@example.org,Gold,New Debra
f08eb664-3a8b-4184-833b-c6779868d7ee,Michelle Forbes,bestrada@example.net,,Rodriguezland
38272949-bac4-4f5e-a92a-86d8a2d465c8,Joseph Holloway,invalid_email,Silver,West Andrew
a5efd29a-e6e8-411e-9ded-95c211e129b3,John Morales,james61@example.com,Gold,South Erikabury
89172f54-ae7d-44cf-b16a-6d2df4f4c53d,Jodi Howell,invalid_email,Bronze,West Benjaminfort
836704d8-65ac-4881-a735-2c4aafba2dc5,Dawn Leon,invalid_email,Bronze,Lake Stephenhaven
2fa67381-1c79-4e71-8164-f820a2b417bd,Alexandra Martin,ghansen@example.net,Bronze,Lake Loriport
a0f367e4-cc68-47ea-928d-b5b4b20214a7,Mr. Theodore Webb,invalid_email,,West Todd
33795be2-283f-4af0-bc31-089f98d4cde6,Carolyn Hopkins,invalid_email,Bronze,Coreyburgh
fdd8072b-a650-4ece-b253-285f64660dc2,Melissa Hall,invalid_email,Bronze,Allenville
766528ac-09a7-47a0-8db5-a088d5b0a6f8,Sherry Ramirez,michaelcurtis@example.net,Bronze,North Crystalstad
c86c5446-45f6-4047-918f-4183cdbc9f83,Jenny Phillips,invalid_email,,Lake Jeff
25990f93-0a06-4ce7-8274-8bb4667d05c1,David Barr,invalid_email,,West Marissa
43c5ff73-8c95-482d-8ef8-0ffaf550a54b,Philip Oconnor,erika06@example.net,Gold,New Tonya
62effe2c-1564-47a1-bc52-8d96e3aa9bab,Danielle Ramirez,millerdeborah@example.org,Gold,North William
0f2f3b49-44ff-4e1f-86dd-d6d78b6f104e,Evelyn Lloyd,invalid_email,Gold,Juliafurt
238a0497-a258-41b3-8cde-c2e13a46456a,Michael Le,rodriguezwilliam@example.org,Silver,Peckport
c89349ff-ef91-4710-be7d-a3437409e854,Gwendolyn Boyd,invalid_email,Gold,West Heather
62cbdfc6-3902-4654-8fe5-5f053a4318f5,Tara Beasley,paynelauren@example.com,Gold,Tammyfort
3d320dcf-5320-469a-8659-81b800aaf4cb,Ashley Thomas,invalid_email,Gold,Penningtonhaven
26c28f84-69b4-4c2f-add0-454a6849a013,Sabrina Fisher,yoderstacy@example.com,Silver,South Daniel
2f9ad162-264e-4139-a0a5-cc5a047756e2,Jennifer Williams,invalid_email,Silver,Christinaland
4bb0b32a-9c78-4ff6-a5bb-f84d76ea8b14,Timothy Jenkins,zgates@example.com,Gold,Kimberlyview
6856a7ec-1478-4b92-84af-895dbda52f38,Joseph Miller,invalid_email,,Kelseystad
541caa9c-9d64-4f16-ba38-c1b30d35fd6b,Paula Garrett,thompsonjoshua@example.org,Bronze,Weavershire
5480d44a-608a-4234-855c-ab29d2d2dcd2,Angela Benson,invalid_email,Gold,Bakerchester
87f5d75d-201f-44af-a0f6-8f473352ebbe,Christopher Guzman,invalid_email,Bronze,Rivasmouth
1b4d6d6f-a418-46e6-9871-a90772014526,William Frost,dzimmerman@example.com,,Mirandastad
ff4f468d-74bb-4503-b213-0589522bdd82,Stephanie Douglas,invalid_email,Silver,Jillville
20a2db90-9109-4d16-acd0-525f1ebf4a14,Rebecca Soto,kellertiffany@example.org,Silver,North Patrick
f64fe54b-4791-45cf-8636-15e6d4b7bffa,Richard Baker,teresa61@example.org,Gold,New Steve
02d18a30-5ccd-4be9-8710-14cc52723695,James Johnson DVM,rhondaaguilar@example.net,Bronze,Lunafort
9a80db3d-2d46-4f92-aae2-8ea786c3f719,Ms. Laura Nguyen,invalid_email,Bronze,Kimstad
ab06689d-ecc7-42bb-8ea5-c68b66e9d94a,Hannah Church,invalid_email,Bronze,North Todd
22741a70-7b63-49c0-9005-77dbe288f5d2,Angie Pittman,murilloelizabeth@example.net,Gold,South Rickey
383098e0-55ea-44f8-9ccd-387cf60b1591,Laura Blankenship,invalid_email,,West Katherine
e6a2da43-2ad0-428f-88fa-79262708f637,Nancy Smith,barnettdustin@example.net,Bronze,Taylorville
587d3728-910b-42de-8489-346201f73ca1,Michelle Chavez,invalid_email,Bronze,New Curtischester
fc8df750-8c43-4d75-b044-55d705236219,Cory Cooke,johnfrey@example.net,Silver,Taylorstad
07c4dbf7-b6e9-48d3-8b4d-02b29eaa727c,Jeffery Marquez,invalid_email,Gold,South Lindsaychester
aa3950c7-6ef5-4d11-9f99-8c2db45ca98f,Samuel Barnett,paulharrison@example.com,Silver,East Michele
4ac91f24-c719-468b-be65-5ccd7120d655,Amber Jones,ericbailey@example.com,Gold,Cindyside
c497f656-af59-4854-9c3c-4b4edd359195,Catherine Daniels,invalid_email,Gold,West Andrew
